"subject","trial","trial.type","choice"
"193481",20,"Which candidate is more warm?","pity.target"
"193481",21,"Which candidate is more competent?","envy.target"
"193481",22,"Which candidate is more warm?","pity.target"
"193481",23,"Which candidate is more competent?","envy.target"
"193481",24,"Which candidate is more warm?","pity.target"
"193481",25,"Which candidate is more competent?","envy.target"
"193481",26,"Which candidate is more competent?","envy.target"
"193481",27,"Which candidate is more competent?","envy.target"
"193481",28,"Which candidate is more warm?","pity.target"
"193481",29,"Which candidate is more competent?","pity.target"
"193481",3,"Which candidate is more warm?","pity.target"
"193481",30,"Which candidate is more warm?","pity.target"
"193481",4,"Which candidate is more warm?","envy.target"
"193481",5,"Which candidate is more warm?","pity.target"
"193481",6,"Which candidate is more warm?","pity.target"
"193481",7,"Which candidate is more warm?","envy.target"
"193481",8,"Which candidate is more competent?","envy.target"
"193481",9,"Which candidate is more warm?","pity.target"
"197423",1,"Which candidate is more competent?","envy.target"
"197423",10,"Which candidate is more competent?","envy.target"
"197423",11,"Which candidate is more competent?","envy.target"
"197423",12,"Which candidate is more competent?","envy.target"
"197423",13,"Which candidate is more competent?","envy.target"
"197423",14,"Which candidate is more competent?","envy.target"
"197423",15,"Which candidate is more competent?","envy.target"
"197423",16,"Which candidate is more warm?","pity.target"
"197423",17,"Which candidate is more competent?","pity.target"
"197423",18,"Which candidate is more competent?","envy.target"
"197423",19,"Which candidate is more warm?","pity.target"
"197423",2,"Which candidate is more competent?","envy.target"
"197423",20,"Which candidate is more competent?","envy.target"
"197423",21,"Which candidate is more competent?","envy.target"
"197423",22,"Which candidate is more competent?","envy.target"
"197423",23,"Which candidate is more competent?","envy.target"
"197423",24,"Which candidate is more competent?","envy.target"
"197423",25,"Which candidate is more warm?","pity.target"
"197423",26,"Which candidate is more warm?","pity.target"
"197423",27,"Which candidate is more competent?","envy.target"
"197423",28,"Which candidate is more competent?","envy.target"
"197423",29,"Which candidate is more competent?","envy.target"
"197423",3,"Which candidate is more warm?","pity.target"
"197423",30,"Which candidate is more competent?","envy.target"
"197423",4,"Which candidate is more competent?","envy.target"
"197423",5,"Which candidate is more competent?","envy.target"
"197423",6,"Which candidate is more competent?","envy.target"
"197423",7,"Which candidate is more warm?","pity.target"
"197423",8,"Which candidate is more competent?","envy.target"
"197423",9,"Which candidate is more competent?","envy.target"
"217034",1,"Which candidate is more competent?","envy.target"
"217034",10,"Which candidate is more competent?","pity.target"
"217034",11,"Which candidate is more warm?","pity.target"
"217034",12,"Which candidate is more competent?","envy.target"
"217034",13,"Which candidate is more competent?","envy.target"
"217034",14,"Which candidate is more competent?","envy.target"
"217034",15,"Which candidate is more competent?","envy.target"
"217034",16,"Which candidate is more warm?","pity.target"
"217034",17,"Which candidate is more competent?","envy.target"
"217034",18,"Which candidate is more warm?","pity.target"
"217034",19,"Which candidate is more warm?","pity.target"
"217034",2,"Which candidate is more competent?","envy.target"
"217034",20,"Which candidate is more competent?","envy.target"
"217034",21,"Which candidate is more warm?","pity.target"
"217034",22,"Which candidate is more competent?","envy.target"
"217034",23,"Which candidate is more competent?","envy.target"
"217034",24,"Which candidate is more competent?","envy.target"
"217034",25,"Which candidate is more competent?","envy.target"
"217034",26,"Which candidate is more competent?","envy.target"
"217034",27,"Which candidate is more competent?","envy.target"
"217034",28,"Which candidate is more warm?","pity.target"
"217034",29,"Which candidate is more competent?","envy.target"
"217034",3,"Which candidate is more competent?","pity.target"
"217034",30,"Which candidate is more competent?","envy.target"
"217034",4,"Which candidate is more competent?","envy.target"
"217034",5,"Which candidate is more competent?","envy.target"
"217034",6,"Which candidate is more competent?","envy.target"
"217034",7,"Which candidate is more competent?","envy.target"
"217034",8,"Which candidate is more competent?","envy.target"
"217034",9,"Which candidate is more competent?","envy.target"
"233341",1,"Which candidate is more warm?","envy.target"
"233341",10,"Which candidate is more competent?","envy.target"
"233341",11,"Which candidate is more warm?","pity.target"
"233341",12,"Which candidate is more competent?","envy.target"
"233341",13,"Which candidate is more competent?","envy.target"
"233341",14,"Which candidate is more warm?","pity.target"
"233341",15,"Which candidate is more competent?","envy.target"
"233341",16,"Which candidate is more competent?","envy.target"
"233341",17,"Which candidate is more warm?","pity.target"
"233341",18,"Which candidate is more warm?","pity.target"
"233341",19,"Which candidate is more warm?","pity.target"
"233341",2,"Which candidate is more warm?","envy.target"
"233341",20,"Which candidate is more warm?","pity.target"
"233341",21,"Which candidate is more competent?","envy.target"
"233341",22,"Which candidate is more competent?","envy.target"
"233341",23,"Which candidate is more competent?","envy.target"
"233341",24,"Which candidate is more competent?","envy.target"
"233341",25,"Which candidate is more warm?","pity.target"
"233341",26,"Which candidate is more competent?","envy.target"
"233341",27,"Which candidate is more warm?","pity.target"
"233341",28,"Which candidate is more warm?","pity.target"
"233341",29,"Which candidate is more warm?","pity.target"
"233341",3,"Which candidate is more warm?","pity.target"
"233341",30,"Which candidate is more warm?","pity.target"
"233341",4,"Which candidate is more warm?","pity.target"
"233341",5,"Which candidate is more competent?","envy.target"
"233341",6,"Which candidate is more competent?","envy.target"
"233341",7,"Which candidate is more competent?","envy.target"
"233341",8,"Which candidate is more competent?","envy.target"
"233341",9,"Which candidate is more competent?","envy.target"
"248165",1,"Which candidate is more warm?","pity.target"
"248165",10,"Which candidate is more warm?","pity.target"
"248165",11,"Which candidate is more warm?","pity.target"
"248165",12,"Which candidate is more warm?","pity.target"
"248165",13,"Which candidate is more warm?","pity.target"
"248165",14,"Which candidate is more warm?","pity.target"
"248165",15,"Which candidate is more competent?","envy.target"
"248165",16,"Which candidate is more competent?","pity.target"
"248165",17,"Which candidate is more warm?","pity.target"
"248165",18,"Which candidate is more warm?","pity.target"
"248165",19,"Which candidate is more competent?","envy.target"
"248165",2,"Which candidate is more warm?","pity.target"
"248165",20,"Which candidate is more warm?","pity.target"
"248165",21,"Which candidate is more warm?","pity.target"
"248165",22,"Which candidate is more warm?","pity.target"
"248165",23,"Which candidate is more warm?","pity.target"
"248165",24,"Which candidate is more warm?","pity.target"
"248165",25,"Which candidate is more competent?","envy.target"
"248165",26,"Which candidate is more warm?","pity.target"
"248165",27,"Which candidate is more warm?","pity.target"
"248165",28,"Which candidate is more warm?","pity.target"
"248165",29,"Which candidate is more warm?","pity.target"
"248165",3,"Which candidate is more warm?","envy.target"
"248165",30,"Which candidate is more competent?","envy.target"
"248165",4,"Which candidate is more warm?","pity.target"
"248165",5,"Which candidate is more warm?","pity.target"
"248165",6,"Which candidate is more warm?","pity.target"
"248165",7,"Which candidate is more competent?","envy.target"
"248165",8,"Which candidate is more warm?","pity.target"
"248165",9,"Which candidate is more warm?","pity.target"
"263054",1,"Which candidate is more warm?","pity.target"
"263054",10,"Which candidate is more warm?","pity.target"
"263054",11,"Which candidate is more warm?","pity.target"
"263054",12,"Which candidate is more warm?","pity.target"
"263054",13,"Which candidate is more warm?","pity.target"
"263054",14,"Which candidate is more warm?","pity.target"
"263054",15,"Which candidate is more warm?","pity.target"
"263054",16,"Which candidate is more warm?","pity.target"
"263054",17,"Which candidate is more warm?","pity.target"
"263054",18,"Which candidate is more warm?","pity.target"
"263054",19,"Which candidate is more competent?","envy.target"
"263054",2,"Which candidate is more warm?","pity.target"
"263054",20,"Which candidate is more competent?","envy.target"
"263054",21,"Which candidate is more warm?","pity.target"
"263054",22,"Which candidate is more warm?","pity.target"
"263054",23,"Which candidate is more competent?","envy.target"
"263054",24,"Which candidate is more warm?","pity.target"
"263054",25,"Which candidate is more warm?","pity.target"
"263054",26,"Which candidate is more warm?","pity.target"
"263054",27,"Which candidate is more warm?","pity.target"
"263054",28,"Which candidate is more warm?","pity.target"
"263054",29,"Which candidate is more warm?","pity.target"
"263054",3,"Which candidate is more competent?","envy.target"
"263054",30,"Which candidate is more warm?","pity.target"
"263054",4,"Which candidate is more competent?","envy.target"
"263054",5,"Which candidate is more warm?","pity.target"
"263054",6,"Which candidate is more warm?","pity.target"
"263054",7,"Which candidate is more warm?","pity.target"
"263054",8,"Which candidate is more warm?","pity.target"
"263054",9,"Which candidate is more competent?","envy.target"
"267986",1,"Which candidate is more competent?","pity.target"
"267986",10,"Which candidate is more competent?","envy.target"
